customer_id,customer_name,total_revenue,profit_margin,purchase_frequency
692328,D'Arcy Gagn�,22,22,6
1239489,Barbara Latta,22,22,4
1484738,Lewis Edwards,22,22,4
1867252,Judith Booker,22,22,8
1834579,Walker Bell,22,22,6
556465,Ralph Herzog,22,22,8
1228187,Dianne Avalos,22,22,7
161879,Kayla McGrowdie,22,22,6
646010,Morgana Lanctot,22,22,7
478492,Sara Pfeiffer,22,22,8
2015026,Ihor Kol�r,22,22,6
362960,Brittany Visser,22,22,5
270462,Michelle Swinson,22,22,7
20623,Eva Rendall,22,22,5
1776672,Thomas Graham,22,22,6
1274532,Mark Gonzalez,22,22,8
144080,Oscar Downie,22,22,8
36112,Emma Gepp,22,22,7
1999383,Svitlana Posavec,22,22,6
1697767,Brent Motley,22,22,6
124719,Eva Hinder,22,22,6
1774187,James Chatman,22,22,7
940066,Zak Steele,22,22,11
550082,Dennis Hahn,22,22,5
1532276,Toni Helms,22,22,7
551006,Jennifer Busch,22,22,6
1705952,Loretta Crumrine,22,22,4
1693175,Inez Grant,22,22,5
1986204,Tanja Kilpel�inen,22,22,7
784572,Gilda Rizzo,22,22,7
1141697,Gabriel Howell,22,22,8
1175873,Max O'Connor,22,22,7
684747,Joy Lepage,22,22,9
321310,Heather Collins,22,22,6
1514233,Carolyn Weeks,22,22,7
470965,Juliane Brandt,22,22,7
1057875,Isabella Young,22,22,8
1534539,Richard Desantis,22,22,5
634317,Marcel Chartr�,22,22,7
1994181,Harri Sepp�l�,22,22,5
918741,Keira Grant,22,22,5
503788,Michael Mueller,22,22,7
523604,Tom Amsel,22,22,6
1482176,Abbie McDowell,22,22,6
130214,Zoe Coleman,22,22,4
788625,Delfina Giordano,22,22,7
1865137,Judy Kincade,22,22,7
993480,Tegan Hancock,22,22,8
1996365,Julia Goncalves,22,22,6
357410,Francis Whiteman,22,22,7
2003153,Jan Allan,22,22,9
1378598,Albert Norton,22,22,4
1929255,Samantha Taylor,22,22,6
1777025,Vicky Price,22,22,6
1943078,Lubom�r Kroul�k,22,22,7
255882,David Gooden,22,22,6
99810,Jaxon Vonwiller,22,22,7
1234648,Kurt Leach,22,22,8
718217,Michelangelo Marchesi,22,22,6
579567,Uta Nadel,22,22,8
1131276,George Kaur,22,22,5
1525000,Esther Robison,22,22,8
630481,Eleanor Batard,22,22,4
1318608,Robert Rashid,22,22,5
237725,Bryan Gonzalez,22,22,6
1959272,Laurette Sicard,22,22,11
449672,Dennis Maurer,22,22,6
1232357,Robert Baran,22,22,6
728541,Noemi Sabbatini,22,22,5
2046511,Fulk Batista,22,22,4
509248,Lisa Blau,22,22,5
1919414,Juan Pablo Renter�a,22,22,10
1905450,Milivoj Hrvatin,22,22,6
439416,Marko Krause,22,22,7
823679,Kyle Lips,22,22,7
2098879,Isaac Blom,22,22,7
1041700,Georgia Poole,22,22,6
187750,Amelie Roth,22,22,6
1100816,Alicia Butler,22,22,7
717000,Pasquale Gallo,22,22,7
1610770,George Reed,22,22,6
1025021,Lewis Sinclair,22,22,8
1837395,David Moore,22,22,7
1559597,Kimberly Chestnut,22,22,7
1989863,Heldo Vergara,22,22,8
1288830,Mary Duncan,22,22,5
1535726,Christine Kerner,22,22,5
1080163,Elizabeth Savage,22,22,10
67217,Aiden De Burgh,22,22,6
1148699,Alicia Bishop,22,22,7
1129179,Kai Connor,22,22,9
451162,Marina Zimmerman,22,22,5
1866637,Douglas McCampbell,22,22,7
861320,Ilker Velders,22,22,6
1698033,Regina Ladouceur,22,22,8
831099,Mellanie van de Streek,22,22,6
2062220,Tobias Dahl,22,22,6
178780,Henry Sampson,22,22,8
778259,Gina Russo,22,22,7
1123162,Holly Joyce,22,22,7
756402,Letteria Milanesi,22,22,7
513301,Dirk Konig,22,22,8
619018,Patience Courtemanche,22,22,6
318893,Kelli Roberts,22,22,6
1643619,Kevin Murphy,22,22,4
527409,Frank Bauer,22,22,7
859240,Mareille Rietberg,22,22,8
508168,Karin Fischer,22,22,7
1325989,Larry Fong,22,22,7
2061922,Meliton Griego,22,22,5
383459,Clarence Collins,22,22,4
1123758,Declan Clark,22,22,6
316518,Jackie Hubbard,22,22,5
1573427,Betty Buckley,22,22,8
591678,Klaus Furst,22,22,5
1294164,Dale Disalvo,22,22,6
1497719,Carolyn Murley,22,22,8
125236,Jordan Sissons,22,22,8
1880784,Jody Summer,22,22,8
61718,Chloe Schlapp,22,22,9
1094730,Summer Holt,22,22,9
533358,Angelika Koenig,22,22,6
1074728,Sam Patterson,22,22,6
416872,Mario Fiedler,22,22,8
1635245,Ruth Dixon,22,22,5
314877,Roger Griffith,22,22,7
118540,Zac Rodius,22,22,4
765949,Osvaldo Mazzanti,22,22,8
1519413,Evelyn Shell,22,22,9
1679789,Val Poole,22,22,7
1103795,Alexander Khan,22,22,9
1383884,Shirley Rutherford,22,22,4
567076,Kevin Frankfurter,22,22,7
1406231,Thelma Barnes,22,22,5
2063156,Marie Kappel,22,22,4
1735125,Sylvester Bobbitt,22,22,6
496867,Stephan Ebersbacher,22,22,7
916074,Hollie Lee,22,22,6
326510,Christopher Jeanlouis,22,22,11
1486980,Mack Bracamonte,22,22,6
1430890,Clyde Emerson,22,22,5
1770021,Anette Hobson,22,22,7
815559,Murad Makkinje,22,22,3
1328273,Blanche Sanchez,22,22,6
1271239,Amber Breeden,22,22,10
1049772,Hayden Duncan,22,22,9
510759,Marco Neudorf,22,22,8
389346,Sandra Cox,22,22,6
1009587,Harrison Pearson,22,22,6
1158204,Jonathan Blake,22,22,6
1570781,Marianne Shaw,22,22,6
633593,Alphonsine St-Jacques,22,22,7
624742,Belisarda B�dard,22,22,8
1306013,Don Young,22,22,6
1668474,Michael Prince,22,22,6
581404,Franziska Fischer,22,22,7
192425,Michael Casey,22,22,6
563344,Maria Baum,22,22,7
1684539,Donald Callaghan,22,22,5
1342154,Paulette Crow,22,22,6
1920357,Christabel Beaujolie,22,22,8
1983213,Rosendo Lamm,22,22,5
473476,Tanja Decker,22,22,6
1230732,Albert Pereyra,22,22,7
2063821,Stipe Pavicic,22,22,8
1613285,Jonathan Myers,22,22,5
958193,Jake Palmer,22,22,6
970480,Mohammad Wilkins,22,22,6
1543863,Lisa Hutchins,22,22,4
1816681,Randy Turner,22,22,8
1207035,John Michelson,22,22,6
1070928,Jonathan Parker,22,22,6
1687142,Lucy Perryman,22,22,8
1129442,Grace Cox,22,22,6
952345,Aidan Ali,22,22,4
1983692,Sander Andreasen,22,22,7
1676628,Jackie Smith,22,22,6
670666,Baptiste L'Heureux,22,22,7
1637776,Carolin Paschke,22,22,4
1480257,Calvin Young,22,22,7
1579735,Thomas Hernandez,22,22,7
579195,Christine Daecher,22,22,6
1815871,Charles Thompson,22,22,6
698624,Aceline Mo�se,22,22,8
1755993,Carol Goldstein,22,22,8
122533,Jett Stedman,22,22,7
1531435,Ester Camacho,22,22,5
474789,Felix Frey,22,22,6
1848442,Larry Lewis,22,22,4
1738345,Michael Provost,22,22,4
1886968,James Henrickson,22,22,9
1466528,Karen Folsom,22,22,7
1976355,Joel Mullaly,22,22,8
1322851,Charlie Acuna,22,22,5
2030206,Klaudia Dresdner,22,22,10
1676402,Thomas Greenbaum,22,22,9
1871990,Traci Butler,22,22,4
234648,Kim Contreras,22,22,5
568160,Angelika Meister,22,22,6
1962740,Vesna Antunovic,22,22,4
1401197,Eddie Murillo,22,22,7
2047895,Damir Jelic,22,22,7
308690,Patricia Hamilton,22,22,5
270614,Janice Lenox,22,22,6
1103294,Caitlin Evans,22,22,9
759705,Callisto Lo Duca,22,22,5
1263679,Julia Silverstein,22,22,9
1626970,Kyle Crawford,22,22,5
961647,Eleanor Browne,22,22,6
320854,Janie Berry,22,22,5
1409986,Dean Moldenhauer,22,22,9
1990343,Margaux B�land,22,22,10
262037,Patricia Johnson,22,22,7
1814733,Wendy Gupta,22,22,6
1395464,Sherry Brownlee,22,22,8
178302,Charlie Burke-Gaffney,22,22,5
1307997,Dusti Sellers,21,21,7
1489075,Gladys Lang,21,21,5
1627365,Lisa Brisco,21,21,5
321291,Donald Dolby,21,21,8
1162408,Ryan Leonard,21,21,4
1912774,Kaua Barbosa,21,21,7
1618248,Vincent Elliott,21,21,10
2077860,Jarmila Sirotkov�,21,21,8
240328,Rose Fawcett,21,21,4
1237096,Rosemary Cantu,21,21,10
1864693,Susan McDonald,21,21,7
354485,Kevin Rodriguez,21,21,4
633328,Heloise Charlesbois,21,21,8
1562024,Sue Jeffers,21,21,7
405195,J�rgen Walter,21,21,6
277015,Robert Ellefson,21,21,5
1713950,Donald Fraser,21,21,10
945833,Abigail Haynes,21,21,4
1921651,Mislav Vidovic,21,21,6
1274790,Billy McMahon,21,21,7
1104304,Sienna Moss,21,21,4
1729347,Michael Macdonald,21,21,5
1093798,Sean Brennan,21,21,10
976556,Ruby Robson,21,21,9
229582,Peter Price,21,21,8
219959,Clara Hall,21,21,11
609198,Jay Fremont,21,21,6
256475,Johnny Sanders,21,21,8
1825918,Kenneth Whitehead,21,21,5
752411,Antonina Cocci,21,21,8
1435532,Donna Chan,21,21,5
1292482,Anthony Simpson,21,21,6
1297890,Michael Morgan,21,21,5
271065,Henrietta Klein,21,21,9
1802406,Jose Berry,21,21,5
1130928,Evan Garner,21,21,9
1513795,Sally Lee,21,21,5
1655136,Landon Jenkins,21,21,6
2070495,Jacob Mendez,21,21,6
121813,Alana McMeckan,21,21,3
1363472,Robert Johnston,21,21,7
1095669,Jack Franklin,21,21,6
1654128,Lauren Hayes,21,21,4
1594579,Kay Lopez,21,21,8
1347405,Eric Fuller,21,21,6
1899770,Robert Wilson,21,21,6
1275802,Daniel Davis,21,21,8
1094568,Rachel Wade,21,21,5
1944754,Amy Gordon,21,21,7
2025504,Ossian Bergqvist,21,21,6
1811457,Walter Garland,21,21,6
2090406,Franciszek Sawicki,21,21,9
1059468,Samuel Doyle,21,21,6
451222,Kristian Grunewald,21,21,9
1607584,Todd Gray,21,21,7
1324602,Kenneth Gunter,21,21,5
1916734,Mandel Foucault,21,21,5
1706433,Aaron Macdonald,21,21,9
2043646,Marco Hay,21,21,9
392376,Samuel Close,21,21,5
1964702,Bella Hogben,21,21,6
240527,Hailey Matthews,21,21,7
1241860,Michael Garcia,21,21,5
2053617,Sanna Lundeby,21,21,6
2014500,Ella �berg,21,21,5
378411,Derrick Davenport,21,21,5
1847006,Stephanie Hayes,21,21,8
526582,Sara Gerber,21,21,5
1839336,Jesus Perryman,21,21,8
1264875,Billy Willis,21,21,9
1632278,Helen Carr,21,21,4
1933298,Sonja M�kinen,21,21,5
897445,Billie van Krugten,21,21,5
755735,Frediano Rizzo,21,21,8
1139316,Liam Evans,21,21,10
260206,Gregory Albritton,21,21,6
1518136,June Franco,21,21,6
1888911,Roland Sanders,21,21,6
1149244,Madeleine Dawson,21,21,9
495703,Julia Hirsch,21,21,5
398056,Daniel Runyon,21,21,7
254265,Greg Koch,21,21,6
381188,Albert Hood,21,21,7
588122,Daniel Schroder,21,21,7
1768180,Maryanne Manning,21,21,8
805166,Safia Brakenhoff,21,21,7
769211,Abbondio Costa,21,21,6
1439788,John Tuck,21,21,5
1430661,Corey Kula,21,21,5
1784345,Eugene Bouchard,21,21,6
562019,Monika Loewe,21,21,9
1594010,Walter Holmes,21,21,5
1558640,Meg Estrada,21,21,6
1756350,Manuel Sanders,21,21,9
2057721,William Tanner,21,21,7
1025223,Corey Flynn,21,21,9
784983,Isotta Trevisan,21,21,5
1984464,Nicole Bryant,21,21,8
322734,Elizabeth Cox,21,21,7
1377677,Anthony Patel,21,21,11
1309256,Cassandra Troy,21,21,7
510491,Franziska Zimmer,21,21,7
1478481,Herbert Lacher,21,21,5
2064097,Victorine �mond,21,21,10
1780196,Frank Winfield,21,21,5
1146241,Owen Wilkins,21,21,6
1106029,Madison Hyde,21,21,8
522159,Lisa Thalberg,21,21,4
1678135,Frank Mathews,21,21,6
1312920,Carol King,21,21,5
726123,Edmondo Milani,21,21,7
1190983,Sofia Pugh,21,21,7
1421890,Karen Jim,21,21,7
1829833,Paula Elliott,21,21,8
1259204,Florene Cloutier,21,21,7
2075181,Paul Hernandez,21,21,9
789492,Settimo Colombo,21,21,6
1129712,Rebecca Bond,21,21,9
940026,Kyle Atkinson,21,21,7
554606,Lukas Bohm,21,21,7
1090696,Kyle Pollard,21,21,7
1600939,Juan Manigault,21,21,8
314740,Phyllis Pruitt,21,21,10
1355953,Belinda Moore,21,21,7
950923,Molly Poole,21,21,6
1355134,Marc Cady,21,21,8
829679,Jafeth Mesker,21,21,4
1922254,Leon Zimmerman,21,21,6
374334,John Baker,21,21,7
2076749,Kim Kristensen,21,21,8
502406,Phillipp Fruehauf,21,21,7
1929971,Natalija Rukavina,21,21,8
1516646,Amanda Jones,21,21,6
169633,Amy Hammer,21,21,7
1273792,Richard Cushing,21,21,7
1181812,Mason Long,21,21,7
1303868,Michael Marble,21,21,7
608461,Raymond Ruais,21,21,10
1592930,Derrick Quarles,21,21,7
438560,Lea Schulze,21,21,6
1035789,Gracie Boyle,21,21,7
796439,Gaudenzia Bergamaschi,21,21,7
1599966,Donald Linn,21,21,5
948844,Lucy Joyce,21,21,8
1282783,Juan Larsen,21,21,4
1207658,Gayla Evans,21,21,5
234326,Steven James,21,21,5
549936,Nadine Osterhagen,21,21,6
1164661,William Sutton,21,21,7
1163958,Toby Pickering,21,21,6
203836,Lucille Jackson,21,21,6
981407,Imogen Wright,21,21,10
1746184,Samuel Robitaille,21,21,9
2016137,Priscilla Maldonado,21,21,7
1743133,Mary Shelby,21,21,8
1635725,Sarah Stage,21,21,7
1490808,Claude Martin,21,21,6
166366,Adam Dame,21,21,6
90316,Dakota Romano,21,21,8
1950674,Raina Marleau,21,21,5
1448778,Christopher Cramer,21,21,4
1673191,Krista Drummond,21,21,4
1001525,Chloe Lawrence,21,21,7
708287,Adamo Longo,21,21,6
393097,Carol Larson,21,21,8
571187,Stephanie Schulze,21,21,6
1176216,Rebecca Hancock,21,21,6
1161409,Gabriel Myers,21,21,8
544127,Ulrike Schwab,21,21,8
1600297,Anthony Morrison,21,21,3
782107,Taziano Manfrin,21,21,7
1092416,Isaac Black,21,21,7
1876912,Gary Gonzalez,21,21,8
1666650,Lawrence Hogan,21,21,7
877413,Ermin Albers,21,21,3
883569,Rojin Haalboom,21,21,9
761306,Antonina Davide,21,21,8
728022,Jolanda  Milani,21,21,7
1953232,Sebastian Dahl,21,21,4
1798806,Lamar Saunders,21,21,9
495894,Anke Lehmann,21,21,6
102503,Joel Siddons,21,21,6
1152079,Nathan John,21,21,6
1188481,Jayden Pickering,21,21,8
795665,Fidenzio Romano,21,21,5
935211,Oliver Bray,21,21,6
1873593,Linda Morris,21,21,8
446470,Jan Eichmann,21,21,7
1841571,Bryan Knight,21,21,7
1684931,Eloisa Grant,21,21,8
1532248,Kara Ramsey,21,21,6
1373637,Mike Washington,21,21,6
1595510,Howard Brown,21,21,8
717074,Celio Davide,21,21,4
1624311,Eugene Morales,21,21,9
2092310,Lucyna Sobczak,21,21,9
1762564,Kent Williams,21,21,4
244921,Benjamin Weaver,21,21,7
1174179,Eloise Gibbons,21,21,6
1758421,Joelle Hildebrandt,21,21,7
72003,Isabella Buntine,21,21,5
406079,Dennis Abend,21,21,7
803670,Libby Cordes,21,21,3
1878175,Florence Bridgers,21,21,7
1504078,Mark Wall,21,21,7
1513448,Ray Villanueva,21,21,9
1482325,Josephine Pepper,21,21,7
410114,Yvonne Biermann,21,21,7
733080,Principio Ferri,21,21,3
2034744,Aksel Lothe,21,21,7
1491175,Martine Engles,21,21,6
1471544,Jennie Britt,21,21,6
1245904,Emily Pence,21,21,5
1670993,Jose Friend,21,21,7
385817,Dennis Moody,21,21,4
1378815,Cassie Cook,21,21,7
469440,Barbara Foerster,21,21,7
1201045,Matthew Hough,21,21,5
892624,Manoah Roggeveen,21,21,5
1210706,Rose Ortiz,21,21,8
299860,Ellen Daniel,21,21,4
1396464,Paul Gutierrez,21,21,5
1250933,Colleen Mills,21,21,7
1041466,Harvey Lee,21,21,7
1259925,Kristen Sarno,21,21,8
2007027,Martyna Campbell,21,21,7
851066,Dayenne Hengst,21,21,6
2023780,Jan Halfar,21,21,7
1448408,Jorge Coley,21,21,9
610602,Comforte Ang�lil,21,21,7
1502837,Beverly Jarvis,21,21,7
1737921,Carroll Blalock,21,21,8
2050436,Karl Hansen,21,21,4
1223048,Lynn Lowe,21,21,6
2025955,Hanna Wozniak,21,21,7
2054052,Gordon M�nsson,21,21,4
2068819,Heidi Haagensen,21,21,4
1693373,Mark Harvey,21,21,5
2003638,Dante Henriksson,21,21,7
1778536,Cynthia Stokes,21,21,9
269414,Laura Maxwell,21,21,5
551501,Leah Biermann,21,21,7
1843318,Charles Wilkins,21,21,7
1729563,Patricia Maki,21,21,5
1953216,Danae M�rquez,21,21,8
408433,Sabine M�ller,21,21,4
1340104,Robert Cronk,21,21,9
1203623,Corina Ralph,21,21,7
1767858,William Dyar,21,21,6
435655,Markus Ebersbacher,21,21,9
1699570,John Iraheta,21,21,9
1153028,Rosie Baxter,21,21,5
1620629,Emily Williams,21,21,6
1835506,Gina Tabb,21,21,6
1917006,Lea Nagel,21,21,4
1955971,Desimir Stanic,21,21,7
2034808,Francisco Burns,21,21,10
365953,Wendy Miller,21,21,7
1975761,Wayne Lambeth,21,21,10
140972,Flynn Kossak,21,21,7
1696481,Carlos Lindsey,21,21,5
1046802,Kieran Watts,21,21,3
1367542,Erica Jones,21,21,8
1778294,Jacqueline Cantu,21,21,5
29973,Lauren Langton,20,20,6
1525015,Marc Anderson,20,20,4
1700005,Louise Moore,20,20,5
1242320,Rebecca Browne,20,20,6
1717932,Kimberly Barkley,20,20,4
304600,Kyra Johnson,20,20,8
672150,Ad�le Pelland,20,20,7
1392092,Joshua Herrington,20,20,9
1544819,Dorothy Gonzalez,20,20,8
770288,Durante Ricci,20,20,4
1819713,Margot Miles,20,20,9
398671,Isaac Carroll,20,20,6
107299,Isabella Rowlandson,20,20,3
2034965,Michael Finch,20,20,7
1613518,Mary Owen,20,20,7
1918788,Douglas Calvillo,20,20,5
1825948,William Youmans,20,20,4
1872529,Justin Harms,20,20,5
463529,Petra Urner,20,20,4
1770497,Patricia Timms,20,20,5
1529931,Tessie Escalante,20,20,4
343007,William Helton,20,20,8
1217088,Mark Trask,20,20,5
762782,Baldovino Onio,20,20,4
565489,Andrea Huber,20,20,7
1606792,Doris Peck,20,20,7
2016036,Pomeroy Dumont,20,20,5
387016,Joyce Schneider,20,20,6
191211,Dakota Goldhar,20,20,5
1733927,Robbie Miller,20,20,6
298606,Rosario Gomez,20,20,6
2097135,Minea Nordin,20,20,8
145085,Beau Cattanach,20,20,5
2096492,Roberto Kne�evic,20,20,6
1411860,Doris Cunningham,20,20,5
221410,Darrell Cheatham,20,20,9
1665621,Daniel Bennett,20,20,5
460245,Sophia Vogler,20,20,7
1290828,Michael Hoyos,20,20,6
1689813,Ronald Blaha,20,20,7
1694130,Kaye Crawford,20,20,8
540609,Philipp Luft,20,20,7
903847,Luke Crawford,20,20,6
1522590,Mary Ryan,20,20,11
1138846,Eva Peters,20,20,7
1908818,Amanda Schou,20,20,8
1878531,Marilyn Monroe,20,20,6
1525002,Gilda Girard,20,20,6
1833543,Michael Scott,20,20,8
1856221,Stephanie Moore,20,20,6
1745820,Charles Cohen,20,20,6
330125,Elisa Whitmer,20,20,6
1013019,Nathan Sanders,20,20,5
1394921,George Lamb,20,20,5
1740013,Paul Moss,20,20,8
1559342,India Balcom,20,20,5
662571,Arridano Phaneuf,20,20,4
531478,Barbara Hofmann,20,20,6
2015316,Archie Akhurst,20,20,7
2091158,Mary Sullivan,20,20,8
1419863,Kelly Davis,20,20,8
1790385,Ruby Babineau,20,20,5
1119189,Elise Begum,20,20,4
1051710,Gracie Duffy,20,20,8
1311776,Timothy Chavez,20,20,10
913935,Kate Fraser,20,20,5
272295,Seth Abel,20,20,5
453255,Kristin Abt,20,20,5
2026106,Swen Herrmann,20,20,7
327514,Timothy Hager,20,20,8
126838,Ethan Finsch,20,20,3
551331,Dennis Baumgaertner,20,20,6
1156834,Evie McCarthy,20,20,6
1925886,Mathias Bang,20,20,8
1014258,Connor O'Neill,20,20,5
1430625,Vera Stoltzfus,20,20,8
1849584,Amanda Middleton,20,20,8
1058787,Alexander Hopkins,20,20,7
1445061,Elliott Smith,20,20,5
1571781,Douglas Steward,20,20,7
1629447,Angela Dinapoli,20,20,9
485835,Karolin Ackermann,20,20,6
1226164,Betty Coogan,20,20,5
957784,Georgia Power,20,20,5
284243,Ruth Baggett,20,20,3
167214,Gabriella Leverrier,20,20,4
600524,Garland Batard,20,20,7
596106,Sebastian Schweitzer,20,20,6
749457,Consuelo Fiorentino,20,20,6
1001493,Elliot Potter,20,20,7
830447,Willy Schamin�e,20,20,5
889395,Ganesh Sijbrandij,20,20,8
727109,Cupido Boni,20,20,8
437439,Kerstin Hoch,20,20,3
706108,Carlo Romano,20,20,3
133787,Tyler Sellheim,20,20,7
1667950,Alvin Chesley,20,20,6
1034311,Reece Whitehead,20,20,5
1900678,Sigfrido Res�ndez,20,20,6
865760,Nanette van Stratum,20,20,6
1031047,Louis George,20,20,9
49400,Mason Ransford,20,20,5
548685,Diana Fischer,20,20,4
959269,Maisie Owens,20,20,6
233855,Donald Smith,20,20,7
1823649,Michael Thompson,20,20,7
1125474,Tia Hammond,20,20,5
1470908,Linda Johnson,20,20,8
800388,Robbin Goedbloed,20,20,6
1412534,Cora Brown,20,20,10
554027,Ines Friedmann,20,20,8
1877525,Raymond Henry,20,20,4
1137406,Holly Clayton,20,20,8
1072821,Aimee Donnelly,20,20,6
599656,Lucas Reinhard,20,20,9
1693133,Samuel Hall,20,20,6
1959860,Maria Araujo,20,20,6
2006574,Luc St-Pierre,20,20,10
324511,Michelle Martin,20,20,5
372379,Edward Murray,20,20,6
1262038,Billy Brantley,20,20,5
1507519,Ronald Kees,20,20,6
1178352,Joseph Anderson,20,20,4
1239749,Robert Huerta,20,20,3
1654309,Bradley Abraham,20,20,7
575362,Jens Cole,20,20,6
190919,Finn Partridge,20,20,5
1161615,Dominic Sykes,20,20,7
740875,Oliviero Cattaneo,20,20,6
1415607,Sarah Roos,20,20,6
1937990,Perica Kovac,20,20,4
1796381,Zachary Johnson,20,20,3
1342209,Danyell Garza,20,20,7
1529853,Paulette Frantz,20,20,3
1189396,Harry Holden,20,20,7
1196380,Luca Lawson,20,20,6
738133,Gianfranco Mazzi,20,20,5
1149206,Lucas Rees,20,20,8
1335162,Lisa Fairley,20,20,8
1010025,Eve Connolly,20,20,7
1233782,Paul Rodgers,20,20,8
581757,Michelle Kr�ger,20,20,5
792279,Anna Maria Fiorentini,20,20,8
121958,Cameron Angwin,20,20,5
1251360,Nancy Waterman,20,20,6
1585,Anna Hallstrom,20,20,4
1526675,Robert Bradley,20,20,9
1136319,Charles Talbot,20,20,6
1240776,Heather McIlvain,20,20,9
737216,Serena Lombardi,20,20,6
75965,Luca Schmella,20,20,9
211809,Alexander Norman,20,20,10
1941801,Arapey Col�n,20,20,5
1307638,Lawrence Cole,20,20,7
2029684,Tihomil Antunovic,20,20,5
581789,Patrick Sankt,20,20,5
1228689,Joseph Sheehan,20,20,4
412041,Kevin Gloeckner,20,20,6
1871500,Lena Pearson,20,20,10
1060308,Robert Khan,20,20,7
434150,Leonie Zweig,20,20,5
1998179,Guillaume Fecteau,20,20,6
1838893,Donald Garcia,20,20,8
216267,Jerry Tran,20,20,7
197212,Sophia Paschke,20,20,4
156286,Ella Moffitt,20,20,5
1885398,James Hopkins,20,20,4
1464440,Dana Sleeper,20,20,8
1756709,Jose Franklin,20,20,6
1512289,Erica Pritchett,20,20,7
1398592,John Rice,20,20,6
1904946,Ashton Tonkin,20,20,7
1442911,Edith Wood,20,20,5
81720,Jaxon Foelsche,20,20,5
1582684,Loretta Antoine,20,20,7
1288961,Griselda Johnson,20,20,5
1451764,Richard Lane,20,20,8
1195913,Jasmine Haynes,20,20,7
2011787,Kre�o Bacic,20,20,8
363872,Sylvia Crabtree,20,20,8
1203228,Pearl Holloway,20,20,9
1765384,Angel Wagner,20,20,8
1418618,Dianna Hodge,20,20,7
400848,Simone Loewe,20,20,5
242098,Martin Clark,20,20,8
1379027,Carmelia Morton,20,20,6
1461001,Anne Rudd,20,20,5
1790410,John Michael,20,20,6
875004,Moreno Eichelsheim,20,20,6
1314888,Joshua Buckner,20,20,5
1997104,Teuvo Nikkola,20,20,6
1248028,Wanda Palacios,20,20,5
2092398,Austin Hunter,20,20,4
143972,Archie Utz,20,20,5
463334,Lucas K�hler,20,20,5
769090,Medardo Manna,20,20,7
1062632,Maya Goodwin,20,20,7
984471,Lauren Gregory,20,20,7
1195986,Billy Riley,20,20,5
235534,Mary Gaither,20,20,5
1773985,Janet Jackson,20,20,4
2057184,James Marsh,20,20,8
237557,Robin Hoover,20,20,6
